175.08	3605.88984
175.03	3605.061214737411
174.98	3604.232553649646
174.93	3603.403856215023
174.88	3602.57512190165
174.83	3601.746350167168
174.7799999999999	3600.917540458494
174.7299999999999	3600.088692211556
174.6799999999999	3599.259804851014
174.6299999999999	3598.430877789977
174.5799999999999	3597.601910429714
174.5299999999999	3596.772902159349
174.4799999999999	3595.943852355551
174.4299999999999	3595.114760382218
174.3799999999999	3594.285625590141
174.3299999999998	3593.456447316668
174.2799999999998	3592.627224885351
174.2299999999998	3591.797957605584
174.1799999999998	3590.968644772229
174.1299999999998	3590.139285665234
174.0799999999998	3589.309879549227
174.0299999999998	3588.480425673115
173.9799999999998	3587.650923269654
173.9299999999998	3586.821371555007
173.8799999999997	3585.991769728303
173.8299999999997	3585.16211697116
173.7799999999997	3584.332412447205
173.7299999999997	3583.502655301575
173.6799999999997	3582.672844660403
173.6299999999997	3581.842979630282
173.5799999999997	3581.013059297712
173.5299999999997	3580.183082728537
173.4799999999996	3579.353048967348
173.4299999999996	3578.522957036875
173.3799999999996	3577.692805937358
173.3299999999996	3576.862594645888
173.2799999999996	3576.032322115737
173.2299999999996	3575.201987275651
173.1799999999996	3574.371589029131
173.1299999999996	3573.541126253674
173.0799999999996	3572.710597800001
173.0299999999995	3571.880002491247
172.9799999999995	3571.049339122123
172.9299999999995	3570.218606458051
172.8799999999995	3569.387803234266
172.8299999999995	3568.556928154879
172.7799999999995	3567.725979891913
172.7299999999995	3566.894957084296
172.6799999999995	3566.06385833682
172.6299999999995	3565.23268221906
172.5799999999994	3564.401427264246
172.5299999999994	3563.570091968099
172.4799999999994	3562.738674787618
172.4299999999994	3561.907174139818
172.3799999999994	3561.075588400418
172.3299999999994	3560.243915902483
172.2799999999994	3559.412154935002
172.2299999999994	3558.580303741418
172.1799999999994	3557.748360518091
172.1299999999993	3556.916323412699
172.0799999999993	3556.084190522581
172.0299999999993	3555.251959893
171.9799999999993	3554.419629515342
171.9299999999993	3553.587197325234
171.8799999999993	3552.754661200582
171.8299999999993	3551.922018959534
171.7799999999993	3551.089268358341
171.7299999999993	3550.256407089136
171.6799999999992	3549.423432777615
171.6299999999992	3548.590342980609
171.5799999999992	3547.757135183555
171.5299999999992	3546.923806797853
171.4799999999992	3546.090355158102
171.4299999999992	3545.25677751921
171.3799999999992	3544.423071053373
171.3299999999992	3543.589232846916
171.2799999999991	3542.755259896986
171.2299999999991	3541.921149108086
171.1799999999991	3541.086897288452
171.1299999999991	3540.252501146253
171.0799999999991	3539.417957285608
171.0299999999991	3538.583262202414
170.9799999999991	3537.748412279964
170.9299999999991	3536.913403784355
170.8799999999991	3536.078232859661
170.829999999999	3535.242895522874
170.779999999999	3534.407387658574
170.729999999999	3533.571705013344
170.679999999999	3532.735843189884
170.629999999999	3531.899797640823
170.579999999999	3531.063563662208
170.529999999999	3530.227136386652
170.479999999999	3529.390510776101
170.429999999999	3528.553681614231
170.3799999999989	3527.716643498415
170.3299999999989	3526.879390831255
170.2799999999989	3526.041917811642
170.2299999999989	3525.204218425318
170.1799999999989	3524.3662864349
170.1299999999989	3523.528115369333
170.0799999999989	3522.689698512736
170.0299999999989	3521.851028892597
169.9799999999989	3521.012099267271
169.9299999999988	3520.172902112728
169.8799999999988	3519.333429608515
169.8299999999988	3518.493673622852
169.7799999999988	3517.653625696816
169.7299999999988	3516.813277027539
169.6799999999988	3515.972618450355
169.6299999999988	3515.131640419799
169.5799999999988	3514.290332989404
169.5299999999988	3513.448685790161
169.4799999999987	3512.606688007576
169.4299999999987	3511.764328357198
169.3799999999987	3510.921595058491
169.3299999999987	3510.078475806931
169.2799999999987	3509.234957744175
169.2299999999987	3508.391027426142
169.1799999999987	3507.546670788843
169.1299999999987	3506.701873111755
169.0799999999986	3505.856618978539
169.0299999999986	3505.010892234875
168.9799999999986	3504.164675943152
168.9299999999986	3503.317952333736
168.8799999999986	3502.47070275251
168.8299999999986	3501.622907604353
168.7799999999986	3500.774546292166
168.7299999999986	3499.925597151036
168.6799999999986	3499.076037377076
168.6299999999985	3498.225842950432
168.5799999999985	3497.374988551859
168.5299999999985	3496.523447472268
168.4799999999985	3495.671191514495
168.4299999999985	3494.818190886519
168.3799999999985	3493.964414085227
168.3299999999985	3493.109827769727
168.2799999999985	3492.254396623094
168.2299999999985	3491.398083201277
168.1799999999984	3490.540847767734
168.1299999999984	3489.682648112208
168.0799999999984	3488.8234393518
168.0299999999984	3487.963173712279
167.9799999999984	3487.101800287286
167.9299999999984	3486.23926477275
167.8799999999984	3485.375509173466
167.8299999999984	3484.510471478354
167.7799999999984	3483.644085300381
167.7299999999983	3482.776279476565
167.6799999999983	3481.906977622754
167.6299999999983	3481.036097637075
167.5799999999983	3480.163551144943
167.5299999999983	3479.289242877406
167.4799999999983	3478.413069973166
167.4299999999983	3477.534921192908
167.3799999999983	3476.654676032376
167.3299999999983	3475.772203717722
167.2799999999982	3474.887362062493
167.2299999999982	3473.999996159424
167.1799999999982	3473.109936870138
167.1299999999982	3472.216999059093
167.0799999999982	3471.320979489158
167.0299999999982	3470.421654246147
166.9799999999982	3469.518775473547
166.9299999999982	3468.612067053389
166.8799999999981	3467.701218630269
166.8299999999981	3466.78587699475
166.7799999999981	3465.865633257773
166.7299999999981	3464.940003387219
166.6799999999981	3464.008398472153
166.6299999999981	3463.070079486141
166.5799999999981	3462.124089361175
166.5299999999981	3461.169153000083
166.4799999999981	3460.203533774768
166.429999999998	3459.224833650713
166.379999999998	3458.229724190976
166.329999999998	3457.213598413104
166.279999999998	3456.17013999645
